project,timestamp,commit_sha,commit_timestamp,commit_message,is_test_failure_related,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,coverage,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,total_violations_count,total_violations,unique_violations_count,unique_violations,violations_by_location,violations_by_test,total_monitors,monitors,total_events,events,python_sloc
openai-multiagent,20260629_220202,73f12a39700a2e7c98a95f92ed0f5a86150f196f,1750453466,初回コミット,False,original,60,0,0,0,0,0,5.178,36.32,original,0.0,0.0,6.2825305461883545,0.0,6.2825305461883545,,,,,,,,,,,6241
openai-multiagent,20260629_220202,73f12a39700a2e7c98a95f92ed0f5a86150f196f,1750453466,初回コミット,False,pymop,60,0,0,0,0,0,27.717,36.32,pymop,2.5068471431732178,0.8292009830474854,34.39553093910217,0.0,37.73157906532288,16.0,RandomMustUseSeed=9;FileClosedAnalysis=7,8.0,RandomMustUseSeed=7;FileClosedAnalysis=1,RandomMustUseSeed:/src/agents/game_agents.py:191=1;RandomMustUseSeed:/src/agents/game_agents.py:235=1;RandomMustUseSeed:/src/game_theory/strategies.py:156=1;RandomMustUseSeed:/src/game_theory/strategies.py:104=1;RandomMustUseSeed:/src/game_theory/strategies.py:279=1;RandomMustUseSeed:/src/game_theory/strategies.py:283=1;RandomMustUseSeed:/src/game_theory/games.py:448=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,RandomMustUseSeed:/src/agents/game_agents.py:191={'tests/test_agents.py::TestGameAgents::test_adaptive_agent_adaptation'};RandomMustUseSeed:/src/agents/game_agents.py:235={'tests/test_agents.py::TestGameAgents::test_random_agent_decision'};RandomMustUseSeed:/src/game_theory/strategies.py:156={'tests/test_game_theory.py::TestStrategies::test_random_strategy'};RandomMustUseSeed:/src/game_theory/strategies.py:104={'tests/test_game_theory.py::TestStrategies::test_generous_tit_for_tat'};RandomMustUseSeed:/src/game_theory/strategies.py:279={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/strategies.py:283={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/games.py:448={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'};FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'},643.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=304<>UnsafeListIterator=215<>UnsafeDictIterator=107<>RandomMustUseSeed=4,9387.0,BuiltinAllAnalysis=violation=1203<>ComparisonBehaviorAnalysis=eq_end=187<>ComparisonBehaviorAnalysis=ne_end=42<>InPlaceSortAnalysis=list_used=407<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=229<>NonFinitesAnalysis=non_finite_op=1203<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=126<>WrongTypeAddedAnalysis=check_append=1204<>WrongTypeAddedAnalysis=check_insert=1204<>WrongTypeAddedAnalysis=check_extend=1204<>WrongTypeAddedAnalysis=check_add=1204<>WrongTypeAddedAnalysis=check_add_assign=126<>FileClosedAnalysis=open=153<>FileClosedAnalysis=close=145<>FileClosedAnalysis=end=151<>UnsafeListIterator=createList=374<>UnsafeListIterator=updateList=41<>UnsafeDictIterator=createDict=119<>UnsafeDictIterator=updateDict=54<>RandomMustUseSeed=all=9,6241
openai-multiagent,20260629_220202,73f12a39700a2e7c98a95f92ed0f5a86150f196f,1750453466,初回コミット,False,pymop_libs,60,0,0,0,0,0,1813.097,36.32,pymop_libs,9.56715488433838,0.876471757888794,1838.1445155143736,0.0,1848.588142156601,228.0,NonFinitesAnalysis=1;ComparisonBehaviorAnalysis=2;InvalidComparisonAnalysis=172;ItemInList=6;WrongTypeAddedAnalysis=30;RandomMustUseSeed=9;InPlaceSortAnalysis=1;FileClosedAnalysis=7,18.0,NonFinitesAnalysis=1;ComparisonBehaviorAnalysis=1;InvalidComparisonAnalysis=3;ItemInList=1;WrongTypeAddedAnalysis=3;RandomMustUseSeed=7;InPlaceSortAnalysis=1;FileClosedAnalysis=1,NonFinitesAnalysis:/lib/python3.12/site-packages/matplotlib/transforms.py:689=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:1516=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2460=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2470=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:349=1;ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:359=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:394=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:503=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1;RandomMustUseSeed:/src/agents/game_agents.py:191=1;RandomMustUseSeed:/src/agents/game_agents.py:235=1;RandomMustUseSeed:/src/game_theory/strategies.py:156=1;RandomMustUseSeed:/src/game_theory/strategies.py:104=1;RandomMustUseSeed:/src/game_theory/strategies.py:279=1;RandomMustUseSeed:/src/game_theory/strategies.py:283=1;RandomMustUseSeed:/src/game_theory/games.py:448=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/pyparsing/util.py:290=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,NonFinitesAnalysis:/lib/python3.12/site-packages/matplotlib/transforms.py:689={None};ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:1516={None};InvalidComparisonAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2460={None};InvalidComparisonAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2470={None};InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:349={None};ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:359={None};WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:394={None};WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:503={None};WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321={None};RandomMustUseSeed:/src/agents/game_agents.py:191={'tests/test_agents.py::TestGameAgents::test_adaptive_agent_adaptation'};RandomMustUseSeed:/src/agents/game_agents.py:235={'tests/test_agents.py::TestGameAgents::test_random_agent_decision'};RandomMustUseSeed:/src/game_theory/strategies.py:156={'tests/test_game_theory.py::TestStrategies::test_random_strategy'};RandomMustUseSeed:/src/game_theory/strategies.py:104={'tests/test_game_theory.py::TestStrategies::test_generous_tit_for_tat'};RandomMustUseSeed:/src/game_theory/strategies.py:279={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/strategies.py:283={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/games.py:448={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'};InPlaceSortAnalysis:/lib/python3.12/site-packages/pyparsing/util.py:290={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'};FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'},140386.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=82113<>UnsafeDictIterator=57922<>ArgParse_Parent=1<>FileClosedAnalysis=304<>faulthandler_disableBeforeClose=1<>Pydocs_NoReadAfterAccess=1<>Thread_StartOnce=1<>ItemInList=4<>RandomMustUseSeed=4,18760146.0,BuiltinAllAnalysis=violation=2768696<>ComparisonBehaviorAnalysis=ne_end=97892<>ComparisonBehaviorAnalysis=eq_end=550463<>InPlaceSortAnalysis=list_used=213638<>InPlaceSortAnalysis=list_sorted=4800<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=648343<>NonFinitesAnalysis=non_finite_op=2768586<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=29961<>StringStripAnalysis=strip=64220<>WrongTypeAddedAnalysis=check_append=2761899<>WrongTypeAddedAnalysis=check_insert=2761899<>WrongTypeAddedAnalysis=check_extend=2761899<>WrongTypeAddedAnalysis=check_add=2761899<>WrongTypeAddedAnalysis=check_add_assign=29961<>UnsafeListIterator=createList=151578<>UnsafeListIterator=createIter=124<>UnsafeListIterator=next=106<>UnsafeListIterator=updateList=41<>UnsafeDictIterator=createDict=90959<>UnsafeDictIterator=updateDict=123192<>UnsafeDictIterator=createIter=1136<>UnsafeDictIterator=next=168360<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=153<>FileClosedAnalysis=close=145<>FileClosedAnalysis=end=151<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>Pydocs_NoReadAfterAccess=access=1<>Thread_StartOnce=start=1<>ItemInList=list_contains=6<>RandomMustUseSeed=all=9,6241
openai-multiagent,20260629_220202,73f12a39700a2e7c98a95f92ed0f5a86150f196f,1750453466,初回コミット,False,dylin,60,0,0,0,0,0,6.282,36.32,dylin,12.831058740615845,0.0,8.514572381973267,0.3518440723419189,21.69747519493103,0.0,,0.0,,,,,,,,6241
openai-multiagent,20260629_220202,9102109e01c2c73e0c72910acbc7d79df416dcac,1750469066,ゲーム理論の戦略とアクションの列挙型を追加,False,original,60,0,0,0,0,0,5.137,26.479999999999997,original,0.0,0.0,6.209441900253296,0.0,6.209441900253296,,,,,,,,,,,9326
openai-multiagent,20260629_220202,9102109e01c2c73e0c72910acbc7d79df416dcac,1750469066,ゲーム理論の戦略とアクションの列挙型を追加,False,pymop,60,0,0,0,0,0,28.402,26.479999999999997,pymop,2.408827781677246,0.8957674503326416,35.22955083847046,0.0,38.53414607048035,18.0,RandomMustUseSeed=11;FileClosedAnalysis=7,10.0,RandomMustUseSeed=9;FileClosedAnalysis=1,RandomMustUseSeed:/src/agents/game_agents.py:191=1;RandomMustUseSeed:/src/agents/game_agents.py:235=1;RandomMustUseSeed:/src/agents/game_agents.py:244=1;RandomMustUseSeed:/src/agents/game_agents.py:245=1;RandomMustUseSeed:/src/game_theory/strategies.py:171=1;RandomMustUseSeed:/src/game_theory/strategies.py:119=1;RandomMustUseSeed:/src/game_theory/strategies.py:294=1;RandomMustUseSeed:/src/game_theory/strategies.py:298=1;RandomMustUseSeed:/src/game_theory/games.py:448=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,RandomMustUseSeed:/src/agents/game_agents.py:191={'tests/test_agents.py::TestGameAgents::test_adaptive_agent_adaptation'};RandomMustUseSeed:/src/agents/game_agents.py:235={'tests/test_agents.py::TestGameAgents::test_random_agent_decision'};RandomMustUseSeed:/src/agents/game_agents.py:244={'tests/test_agents.py::TestGameAgents::test_random_agent_decision'};RandomMustUseSeed:/src/agents/game_agents.py:245={'tests/test_agents.py::TestGameAgents::test_random_agent_decision'};RandomMustUseSeed:/src/game_theory/strategies.py:171={'tests/test_game_theory.py::TestStrategies::test_random_strategy'};RandomMustUseSeed:/src/game_theory/strategies.py:119={'tests/test_game_theory.py::TestStrategies::test_generous_tit_for_tat'};RandomMustUseSeed:/src/game_theory/strategies.py:294={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/strategies.py:298={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/games.py:448={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'};FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'},651.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=304<>UnsafeListIterator=221<>UnsafeDictIterator=108<>RandomMustUseSeed=5,9489.0,BuiltinAllAnalysis=violation=1219<>ComparisonBehaviorAnalysis=eq_end=187<>ComparisonBehaviorAnalysis=ne_end=42<>InPlaceSortAnalysis=list_used=409<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=229<>NonFinitesAnalysis=non_finite_op=1219<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=126<>WrongTypeAddedAnalysis=check_append=1220<>WrongTypeAddedAnalysis=check_insert=1220<>WrongTypeAddedAnalysis=check_extend=1220<>WrongTypeAddedAnalysis=check_add=1220<>WrongTypeAddedAnalysis=check_add_assign=126<>FileClosedAnalysis=open=153<>FileClosedAnalysis=close=145<>FileClosedAnalysis=end=151<>UnsafeListIterator=createList=376<>UnsafeListIterator=updateList=41<>UnsafeDictIterator=createDict=119<>UnsafeDictIterator=updateDict=54<>RandomMustUseSeed=all=11,9326
openai-multiagent,20260629_220202,9102109e01c2c73e0c72910acbc7d79df416dcac,1750469066,ゲーム理論の戦略とアクションの列挙型を追加,False,pymop_libs,60,0,0,0,0,0,2062.05,26.479999999999997,pymop_libs,10.202029466629028,0.7510321140289307,2087.437434911728,0.0,2098.390496492386,229.0,NonFinitesAnalysis=1;ComparisonBehaviorAnalysis=2;InvalidComparisonAnalysis=172;ItemInList=7;WrongTypeAddedAnalysis=30;RandomMustUseSeed=9;InPlaceSortAnalysis=1;FileClosedAnalysis=7,18.0,NonFinitesAnalysis=1;ComparisonBehaviorAnalysis=1;InvalidComparisonAnalysis=3;ItemInList=1;WrongTypeAddedAnalysis=3;RandomMustUseSeed=7;InPlaceSortAnalysis=1;FileClosedAnalysis=1,NonFinitesAnalysis:/lib/python3.12/site-packages/matplotlib/transforms.py:689=1;ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:1516=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2460=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2470=1;InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:349=1;ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:359=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:394=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:503=1;WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321=1;RandomMustUseSeed:/src/agents/game_agents.py:191=1;RandomMustUseSeed:/src/agents/game_agents.py:235=1;RandomMustUseSeed:/src/game_theory/strategies.py:171=1;RandomMustUseSeed:/src/game_theory/strategies.py:119=1;RandomMustUseSeed:/src/game_theory/strategies.py:294=1;RandomMustUseSeed:/src/game_theory/strategies.py:298=1;RandomMustUseSeed:/src/game_theory/games.py:448=1;InPlaceSortAnalysis:/lib/python3.12/site-packages/pyparsing/util.py:290=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,NonFinitesAnalysis:/lib/python3.12/site-packages/matplotlib/transforms.py:689={None};ComparisonBehaviorAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:1516={None};InvalidComparisonAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2460={None};InvalidComparisonAnalysis:/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2470={None};InvalidComparisonAnalysis:/lib/python3.12/site-packages/pydantic/_internal/_decorators.py:349={None};ItemInList:/lib/python3.12/site-packages/pydantic/_internal/_model_construction.py:359={None};WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:394={None};WrongTypeAddedAnalysis:/lib/python3.12/site-packages/referencing/_core.py:503={None};WrongTypeAddedAnalysis:/lib/python3.12/site-packages/click/decorators.py:321={None};RandomMustUseSeed:/src/agents/game_agents.py:191={'tests/test_agents.py::TestGameAgents::test_adaptive_agent_adaptation'};RandomMustUseSeed:/src/agents/game_agents.py:235={'tests/test_agents.py::TestGameAgents::test_random_agent_decision'};RandomMustUseSeed:/src/game_theory/strategies.py:171={'tests/test_game_theory.py::TestStrategies::test_random_strategy'};RandomMustUseSeed:/src/game_theory/strategies.py:119={'tests/test_game_theory.py::TestStrategies::test_generous_tit_for_tat'};RandomMustUseSeed:/src/game_theory/strategies.py:294={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/strategies.py:298={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/games.py:448={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'};InPlaceSortAnalysis:/lib/python3.12/site-packages/pyparsing/util.py:290={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'};FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'},141254.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>NLTK_NonterminalSymbolMutability=22<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>UnsafeListIterator=82664<>UnsafeDictIterator=58238<>ArgParse_Parent=1<>FileClosedAnalysis=304<>faulthandler_disableBeforeClose=1<>Pydocs_NoReadAfterAccess=1<>Thread_StartOnce=1<>ItemInList=5<>RandomMustUseSeed=4,18764974.0,BuiltinAllAnalysis=violation=2769450<>ComparisonBehaviorAnalysis=ne_end=97896<>ComparisonBehaviorAnalysis=eq_end=550498<>InPlaceSortAnalysis=list_used=213749<>InPlaceSortAnalysis=list_sorted=4800<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=648382<>NonFinitesAnalysis=non_finite_op=2769340<>PyDocs_UselessIterTee=end=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>StringConcatAnalysis=add=29961<>StringStripAnalysis=strip=64220<>WrongTypeAddedAnalysis=check_append=2762671<>WrongTypeAddedAnalysis=check_insert=2762671<>WrongTypeAddedAnalysis=check_extend=2762671<>WrongTypeAddedAnalysis=check_add=2762671<>WrongTypeAddedAnalysis=check_add_assign=29961<>UnsafeListIterator=createList=151565<>UnsafeListIterator=createIter=124<>UnsafeListIterator=next=106<>UnsafeListIterator=updateList=41<>UnsafeDictIterator=createDict=91005<>UnsafeDictIterator=updateDict=123201<>UnsafeDictIterator=createIter=1136<>UnsafeDictIterator=next=168360<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=153<>FileClosedAnalysis=close=145<>FileClosedAnalysis=end=151<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>Pydocs_NoReadAfterAccess=access=1<>Thread_StartOnce=start=1<>ItemInList=list_contains=7<>RandomMustUseSeed=all=9,9326
openai-multiagent,20260629_220202,9102109e01c2c73e0c72910acbc7d79df416dcac,1750469066,ゲーム理論の戦略とアクションの列挙型を追加,False,dylin,60,0,0,0,0,0,6.21,26.479999999999997,dylin,14.22044062614441,0.0,8.213651418685913,0.4952895641326904,22.929381608963013,0.0,,0.0,,,,,,,,9326
openai-multiagent,20260629_220202,b99a40f8c72adfc7e2f0db8912db28304c01b21c,1750495563,メモリ分離型マルチエージェントシステムの詳細設計文書を追加し、エージェントのメモリ管理、会話システム、実験設計、評価手法を含む内容を充実させました。,False,original,60,0,0,0,0,0,6.324,23.49,original,0.0,0.0,7.57885217666626,0.0,7.57885217666626,,,,,,,,,,,10585
openai-multiagent,20260629_220202,b99a40f8c72adfc7e2f0db8912db28304c01b21c,1750495563,メモリ分離型マルチエージェントシステムの詳細設計文書を追加し、エージェントのメモリ管理、会話システム、実験設計、評価手法を含む内容を充実させました。,False,pymop,60,0,0,0,0,0,29.98,23.49,pymop,2.5255703926086426,0.8653161525726318,36.89132237434387,0.0,40.28220891952515,17.0,RandomMustUseSeed=10;FileClosedAnalysis=7,9.0,RandomMustUseSeed=8;FileClosedAnalysis=1,RandomMustUseSeed:/src/agents/game_agents.py:191=1;RandomMustUseSeed:/src/agents/game_agents.py:235=1;RandomMustUseSeed:/src/agents/game_agents.py:244=1;RandomMustUseSeed:/src/game_theory/strategies.py:171=1;RandomMustUseSeed:/src/game_theory/strategies.py:119=1;RandomMustUseSeed:/src/game_theory/strategies.py:294=1;RandomMustUseSeed:/src/game_theory/strategies.py:298=1;RandomMustUseSeed:/src/game_theory/games.py:448=1;FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263=1,RandomMustUseSeed:/src/agents/game_agents.py:191={'tests/test_agents.py::TestGameAgents::test_adaptive_agent_adaptation'};RandomMustUseSeed:/src/agents/game_agents.py:235={'tests/test_agents.py::TestGameAgents::test_random_agent_decision'};RandomMustUseSeed:/src/agents/game_agents.py:244={'tests/test_agents.py::TestGameAgents::test_random_agent_decision'};RandomMustUseSeed:/src/game_theory/strategies.py:171={'tests/test_game_theory.py::TestStrategies::test_random_strategy'};RandomMustUseSeed:/src/game_theory/strategies.py:119={'tests/test_game_theory.py::TestStrategies::test_generous_tit_for_tat'};RandomMustUseSeed:/src/game_theory/strategies.py:294={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/strategies.py:298={'tests/test_game_theory.py::TestStrategies::test_adaptive_learning'};RandomMustUseSeed:/src/game_theory/games.py:448={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'};FileClosedAnalysis:/usr/lib/python3.12/logging/__init__.py:1263={'tests/test_game_theory.py::TestGames::test_knowledge_sharing_game'},645.0,BuiltinAllAnalysis=1<>ComparisonBehaviorAnalysis=1<>InPlaceSortAnalysis=1<>InvalidComparisonAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>NLTK_regexp_span_tokenize=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_UselessIterTee=1<>StringConcatAnalysis=1<>StringStripAnalysis=1<>WrongTypeAddedAnalysis=1<>FileClosedAnalysis=304<>UnsafeListIterator=224<>UnsafeDictIterator=100<>RandomMustUseSeed=4,9444.0,BuiltinAllAnalysis=violation=1212<>ComparisonBehaviorAnalysis=eq_end=187<>ComparisonBehaviorAnalysis=ne_end=42<>InPlaceSortAnalysis=list_used=408<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=229<>NonFinitesAnalysis=non_finite_op=1212<>PyDocs_UselessIterTee=end=1<>StringConcatAnalysis=add=126<>WrongTypeAddedAnalysis=check_append=1213<>WrongTypeAddedAnalysis=check_insert=1213<>WrongTypeAddedAnalysis=check_extend=1213<>WrongTypeAddedAnalysis=check_add=1213<>WrongTypeAddedAnalysis=check_add_assign=126<>FileClosedAnalysis=open=153<>FileClosedAnalysis=close=145<>FileClosedAnalysis=end=151<>UnsafeListIterator=createList=375<>UnsafeListIterator=updateList=41<>UnsafeDictIterator=createDict=119<>UnsafeDictIterator=updateDict=54<>RandomMustUseSeed=all=10,10585
